file, #v, #c, #l
cnf/lagniez/BayesianNetwork/Ratio_75/75-21-10-q.cnf, 2121, 3360, 9199
cnf/lagniez/BayesianNetwork/Ratio_75/75-18-8-q.cnf, 1548, 2448, 6643
cnf/lagniez/BayesianNetwork/Ratio_75/75-16-10-q.cnf, 1216, 1920, 5185
cnf/lagniez/BayesianNetwork/Ratio_75/75-18-2-q.cnf, 1548, 2448, 6663
cnf/lagniez/BayesianNetwork/Ratio_75/75-14-10-q.cnf, 924, 1456, 3947
cnf/lagniez/BayesianNetwork/Ratio_75/75-17-9-q.cnf, 1377, 2176, 5929
cnf/lagniez/BayesianNetwork/Ratio_75/75-24-4-q.cnf, 2784, 4416, 11769
cnf/lagniez/BayesianNetwork/Ratio_75/75-20-10-q.cnf, 1920, 3040, 8121
cnf/lagniez/BayesianNetwork/Ratio_75/75-26-4-q.cnf, 3276, 5200, 13695
cnf/lagniez/BayesianNetwork/Ratio_75/75-24-9-q.cnf, 2784, 4416, 11885
cnf/lagniez/BayesianNetwork/Ratio_75/75-21-3-q.cnf, 2121, 3360, 9205
cnf/lagniez/BayesianNetwork/Ratio_75/75-24-10-q.cnf, 2784, 4416, 12077
cnf/lagniez/BayesianNetwork/Ratio_75/75-18-9-q.cnf, 1548, 2448, 6489
cnf/lagniez/BayesianNetwork/Ratio_75/75-16-3-q.cnf, 1216, 1920, 5205
cnf/lagniez/BayesianNetwork/Ratio_75/75-15-10-q.cnf, 1065, 1680, 4683
cnf/lagniez/BayesianNetwork/Ratio_75/75-24-3-q.cnf, 2784, 4416, 11901
cnf/lagniez/BayesianNetwork/Ratio_75/75-26-5-q.cnf, 3276, 5200, 14175
cnf/lagniez/BayesianNetwork/Ratio_75/75-24-7-q.cnf, 2784, 4416, 11735
cnf/lagniez/BayesianNetwork/Ratio_75/75-26-2-q.cnf, 3276, 5200, 13783
cnf/lagniez/BayesianNetwork/Ratio_75/75-17-1-q.cnf, 1377, 2176, 5907
cnf/lagniez/BayesianNetwork/Ratio_75/75-24-2-q.cnf, 2784, 4416, 12105
cnf/lagniez/BayesianNetwork/Ratio_75/75-22-5-q.cnf, 2332, 3696, 10111
cnf/lagniez/BayesianNetwork/Ratio_75/75-23-1-q.cnf, 2553, 4048, 11067
cnf/lagniez/BayesianNetwork/Ratio_75/75-12-3-q.cnf, 672, 1056, 2997
cnf/lagniez/BayesianNetwork/Ratio_75/75-23-5-q.cnf, 2553, 4048, 10825
cnf/lagniez/BayesianNetwork/Ratio_75/75-16-2-q.cnf, 1216, 1920, 5397
cnf/lagniez/BayesianNetwork/Ratio_75/75-22-8-q.cnf, 2332, 3696, 10093
cnf/lagniez/BayesianNetwork/Ratio_75/75-22-6-q.cnf, 2332, 3696, 9987
cnf/lagniez/BayesianNetwork/Ratio_75/75-24-6-q.cnf, 2784, 4416, 11803
cnf/lagniez/BayesianNetwork/Ratio_75/75-15-6-q.cnf, 1065, 1680, 4493
cnf/lagniez/BayesianNetwork/Ratio_75/75-18-6-q.cnf, 1548, 2448, 6531
cnf/lagniez/BayesianNetwork/Ratio_75/75-15-8-q.cnf, 1065, 1680, 4713
cnf/lagniez/BayesianNetwork/Ratio_75/75-23-8-q.cnf, 2553, 4048, 10457
cnf/lagniez/BayesianNetwork/Ratio_75/75-19-3-q.cnf, 1729, 2736, 7555
cnf/lagniez/BayesianNetwork/Ratio_75/75-14-7-q.cnf, 924, 1456, 3887
cnf/lagniez/BayesianNetwork/Ratio_75/75-16-9-q.cnf, 1216, 1920, 5583
cnf/lagniez/BayesianNetwork/Ratio_75/75-16-1-q.cnf, 1216, 1920, 5229
cnf/lagniez/BayesianNetwork/Ratio_75/75-12-6-q.cnf, 672, 1056, 3041
cnf/lagniez/BayesianNetwork/Ratio_75/75-12-5-q.cnf, 672, 1056, 3023
cnf/lagniez/BayesianNetwork/Ratio_75/75-22-2-q.cnf, 2332, 3696, 10359
cnf/lagniez/BayesianNetwork/Ratio_75/75-10-1-q.cnf, 460, 720, 1887
cnf/lagniez/BayesianNetwork/Ratio_75/75-10-2-q.cnf, 460, 720, 1997
cnf/lagniez/BayesianNetwork/Ratio_75/75-20-1-q.cnf, 1920, 3040, 8043
cnf/lagniez/BayesianNetwork/Ratio_75/75-10-4-q.cnf, 460, 720, 1911
cnf/lagniez/BayesianNetwork/Ratio_75/75-10-8-q.cnf, 460, 720, 2021
cnf/lagniez/BayesianNetwork/Ratio_75/75-12-10-q.cnf, 672, 1056, 2801
cnf/lagniez/BayesianNetwork/Ratio_75/75-26-7-q.cnf, 3276, 5200, 13901
cnf/lagniez/BayesianNetwork/Ratio_75/75-15-1-q.cnf, 1065, 1680, 4411
cnf/lagniez/BayesianNetwork/Ratio_75/75-17-6-q.cnf, 1377, 2176, 5799
cnf/lagniez/BayesianNetwork/Ratio_75/75-25-5-q.cnf, 3025, 4800, 13407
cnf/lagniez/BayesianNetwork/Ratio_75/75-20-7-q.cnf, 1920, 3040, 8673
cnf/lagniez/BayesianNetwork/Ratio_75/75-23-3-q.cnf, 2553, 4048, 11303
cnf/lagniez/BayesianNetwork/Ratio_75/75-16-8-q.cnf, 1216, 1920, 5195
cnf/lagniez/BayesianNetwork/Ratio_75/75-25-1-q.cnf, 3025, 4800, 12757
cnf/lagniez/BayesianNetwork/Ratio_75/75-23-7-q.cnf, 2553, 4048, 10933
cnf/lagniez/BayesianNetwork/Ratio_75/75-17-5-q.cnf, 1377, 2176, 5853
cnf/lagniez/BayesianNetwork/Ratio_75/75-22-10-q.cnf, 2332, 3696, 9787
cnf/lagniez/BayesianNetwork/Ratio_75/75-20-3-q.cnf, 1920, 3040, 8547
cnf/lagniez/BayesianNetwork/Ratio_75/75-25-2-q.cnf, 3025, 4800, 13313
cnf/lagniez/BayesianNetwork/Ratio_75/75-22-3-q.cnf, 2332, 3696, 10043
cnf/lagniez/BayesianNetwork/Ratio_75/75-12-9-q.cnf, 672, 1056, 2829
cnf/lagniez/BayesianNetwork/Ratio_75/75-21-9-q.cnf, 2121, 3360, 9147
cnf/lagniez/BayesianNetwork/sat-grid-pbl-0025.cnf, 650, 1226, 6073
cnf/lagniez/BayesianNetwork/Ratio_75/75-22-4-q.cnf, 2332, 3696, 10083
cnf/lagniez/BayesianNetwork/sat-grid-pbl-0030.cnf, 930, 1771, 8788
cnf/lagniez/BayesianNetwork/Ace/fs-25.net.cnf, 147800, 257150, 589850
cnf/lagniez/BayesianNetwork/Ace/mastermind_06_08_03.net.cnf, 3979, 8833, 19324
cnf/lagniez/BayesianNetwork/Ace/blockmap_10_03.net.cnf, 13786, 28826, 59113
cnf/lagniez/BayesianNetwork/Ace/fs-28.net.cnf, 206528, 360164, 826868
cnf/soos/egl.pm_100steps_6int_1fract_unfairA_N=10_L=4over.dimacs.gz.no_w.cnf, 7695558, 5729026, 22661982
cnf/lagniez/BayesianNetwork/Ace/blockmap_20_01.net.cnf, 78650, 160055, 322994
cnf/lagniez/BayesianNetwork/Ace/fs-22.net.cnf, 101420, 175934, 403106
cnf/lagniez/BayesianNetwork/Ace/blockmap_22_03.net.cnf, 119003, 247486, 504902
cnf/lagniez/BayesianNetwork/Ace/blockmap_15_02.net.cnf, 35386, 72866, 148028
cnf/lagniez/BayesianNetwork/Ace/blockmap_05_02.net.cnf, 1738, 3452, 6942
cnf/lagniez/BayesianNetwork/Ace/blockmap_10_01.net.cnf, 11328, 23175, 46933
cnf/lagniez/BayesianNetwork/Ace/blockmap_20_02.net.cnf, 82786, 169415, 342931
cnf/lagniez/BayesianNetwork/Ace/fs-16.net.cnf, 39872, 68528, 156464
cnf/lagniez/BayesianNetwork/Ace/mastermind_04_08_04.net.cnf, 5484, 12596, 27360
cnf/lagniez/BayesianNetwork/Ace/blockmap_10_02.net.cnf, 12562, 26022, 53076
cnf/lagniez/BayesianNetwork/Ace/blockmap_05_03.net.cnf, 2055, 4143, 8421
cnf/lagniez/BayesianNetwork/Ace/mastermind_10_08_03.net.cnf, 5887, 12901, 28468
cnf/lagniez/BayesianNetwork/Ace/fs-29.net.cnf, 229100, 399794, 918082
cnf/lagniez/BayesianNetwork/Ace/mastermind_03_08_04.net.cnf, 4720, 10920, 23608
cnf/lagniez/BayesianNetwork/Ace/mastermind_03_08_05.net.cnf, 7564, 17690, 38302
cnf/lagniez/BayesianNetwork/Ace/mastermind_05_08_03.net.cnf, 3502, 7816, 17038
cnf/lagniez/BayesianNetwork/Ace/fs-13.net.cnf, 21788, 37154, 84578
cnf/lagniez/BayesianNetwork/Ace/fs-19.net.cnf, 65930, 113924, 260642
cnf/lagniez/BayesianNetwork/Ace/blockmap_05_01.net.cnf, 1411, 2737, 5413
cnf/lagniez/BayesianNetwork/Ace/blockmap_22_02.net.cnf, 113870, 235801, 479949
cnf/lagniez/BayesianNetwork/Ace/blockmap_22_01.net.cnf, 108698, 224008, 454771
cnf/lagniez/BayesianNetwork/Ace/blockmap_15_03.net.cnf, 37709, 78239, 159611
cnf/lagniez/BayesianNetwork/Ace/fs-07.net.cnf, 3710, 6104, 13706
cnf/lagniez/BayesianNetwork/Ace/fs-10.net.cnf, 10220, 17210, 38990
cnf/lagniez/BayesianNetwork/Ace/blockmap_20_03.net.cnf, 86889, 178682, 362676
cnf/lagniez/BayesianNetwork/Ace/fs-01.net.cnf, 32, 38, 74
cnf/lagniez/BayesianNetwork/Ratio_90/90-18-5-q.cnf, 1548, 2448, 5729
cnf/lagniez/BayesianNetwork/Ratio_90/90-19-2-q.cnf, 1729, 2736, 6421
cnf/lagniez/BayesianNetwork/Ratio_90/90-24-6-q.cnf, 2784, 4416, 10035
cnf/lagniez/BayesianNetwork/Ratio_90/90-22-10-q.cnf, 2332, 3696, 8549
cnf/lagniez/BayesianNetwork/Ratio_90/90-17-1-q.cnf, 1377, 2176, 4713
cnf/lagniez/BayesianNetwork/Ratio_90/90-24-2-q.cnf, 2784, 4416, 9981
cnf/lagniez/BayesianNetwork/Ratio_90/90-12-1-q.cnf, 672, 1056, 2411
cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf, 4380, 6960, 15657
cnf/lagniez/BayesianNetwork/Ratio_90/90-14-10-q.cnf, 924, 1456, 3415
cnf/lagniez/BayesianNetwork/Ratio_90/90-30-9-q.cnf, 4380, 6960, 15925
cnf/lagniez/BayesianNetwork/Ratio_90/90-20-7-q.cnf, 1920, 3040, 7043
cnf/lagniez/BayesianNetwork/Ace/blockmap_15_01.net.cnf, 33035, 67424, 136296
cnf/lagniez/BayesianNetwork/Ratio_90/90-14-4-q.cnf, 924, 1456, 3375
cnf/lagniez/BayesianNetwork/Ratio_90/90-42-5-q.cnf, 8652, 13776, 31259
cnf/lagniez/BayesianNetwork/Ratio_90/90-16-1-q.cnf, 1216, 1920, 4445
cnf/lagniez/BayesianNetwork/Ratio_90/90-46-1-q.cnf, 10396, 16560, 37691
cnf/lagniez/BayesianNetwork/Ratio_90/90-21-9-q.cnf, 2121, 3360, 7685
cnf/lagniez/BayesianNetwork/Ratio_90/90-20-2-q.cnf, 1920, 3040, 7011
cnf/lagniez/BayesianNetwork/Ratio_90/90-46-10-q.cnf, 10396, 16560, 38273
cnf/lagniez/BayesianNetwork/Ratio_90/90-18-1-q.cnf, 1548, 2448, 5613
cnf/lagniez/BayesianNetwork/Ratio_90/90-34-4-q.cnf, 5644, 8976, 20467
cnf/lagniez/BayesianNetwork/Ratio_90/90-12-4-q.cnf, 672, 1056, 2353
cnf/lagniez/BayesianNetwork/Ratio_90/90-25-10-q.cnf, 3025, 4800, 10799
cnf/lagniez/BayesianNetwork/Ratio_90/90-22-2-q.cnf, 2332, 3696, 8367
cnf/lagniez/BayesianNetwork/Ratio_90/90-14-1-q.cnf, 924, 1456, 3241
cnf/lagniez/BayesianNetwork/Ratio_90/90-16-5-q.cnf, 1216, 1920, 4325
cnf/lagniez/BayesianNetwork/Ratio_90/90-21-3-q.cnf, 2121, 3360, 7537
cnf/lagniez/BayesianNetwork/Ratio_90/90-38-1-q.cnf, 7068, 11248, 25485
cnf/lagniez/BayesianNetwork/Ratio_90/90-25-4-q.cnf, 3025, 4800, 11023
cnf/lagniez/BayesianNetwork/Ratio_90/90-34-10-q.cnf, 5644, 8976, 20401
cnf/lagniez/BayesianNetwork/Ratio_90/90-42-8-q.cnf, 8652, 13776, 31587
cnf/lagniez/BayesianNetwork/Ratio_90/90-16-9-q.cnf, 1216, 1920, 4579
cnf/lagniez/BayesianNetwork/Ratio_90/90-16-4-q.cnf, 1216, 1920, 4311
cnf/lagniez/BayesianNetwork/Ratio_90/90-42-4-q.cnf, 8652, 13776, 31673
cnf/lagniez/BayesianNetwork/Ratio_90/90-22-1-q.cnf, 2332, 3696, 8309
cnf/lagniez/BayesianNetwork/Ratio_90/90-10-7-q.cnf, 460, 720, 1607
cnf/lagniez/BayesianNetwork/Ratio_90/90-14-2-q.cnf, 924, 1456, 3299
cnf/lagniez/BayesianNetwork/Ratio_90/90-30-2-q.cnf, 4380, 6960, 15883
cnf/lagniez/BayesianNetwork/Ratio_90/90-50-2-q.cnf, 12300, 19600, 44825
cnf/lagniez/BayesianNetwork/Ratio_90/90-26-1-q.cnf, 3276, 5200, 11725
cnf/lagniez/BayesianNetwork/Ratio_90/90-10-8-q.cnf, 460, 720, 1627
cnf/lagniez/BayesianNetwork/Ratio_90/90-38-7-q.cnf, 7068, 11248, 25813
cnf/lagniez/BayesianNetwork/Ratio_90/90-19-3-q.cnf, 1729, 2736, 6089
cnf/lagniez/BayesianNetwork/Ratio_90/90-42-6-q.cnf, 8652, 13776, 31771
cnf/lagniez/BayesianNetwork/Ratio_90/90-20-5-q.cnf, 1920, 3040, 6953
cnf/lagniez/BayesianNetwork/Ratio_90/90-18-10-q.cnf, 1548, 2448, 5417
cnf/lagniez/BayesianNetwork/Ratio_90/90-34-8-q.cnf, 5644, 8976, 20583
cnf/lagniez/BayesianNetwork/Ratio_90/90-14-7-q.cnf, 924, 1456, 3269
cnf/lagniez/BayesianNetwork/Ratio_90/90-24-1-q.cnf, 2784, 4416, 10043
cnf/lagniez/BayesianNetwork/Ratio_90/90-17-2-q.cnf, 1377, 2176, 5135
cnf/lagniez/BayesianNetwork/Ratio_90/90-25-8-q.cnf, 3025, 4800, 10905
cnf/lagniez/BayesianNetwork/Ratio_90/90-24-5-q.cnf, 2784, 4416, 9813
cnf/lagniez/BayesianNetwork/Ratio_90/90-15-8-q.cnf, 1065, 1680, 3959
cnf/lagniez/BayesianNetwork/Ratio_90/90-34-2-q.cnf, 5644, 8976, 20493
cnf/lagniez/BayesianNetwork/Ratio_90/90-20-8-q.cnf, 1920, 3040, 6807
cnf/lagniez/BayesianNetwork/Ratio_90/90-18-2-q.cnf, 1548, 2448, 5565
cnf/lagniez/BayesianNetwork/Ratio_90/90-38-2-q.cnf, 7068, 11248, 25673
cnf/lagniez/BayesianNetwork/Ratio_90/90-19-8-q.cnf, 1729, 2736, 6113
cnf/lagniez/BayesianNetwork/Ratio_90/90-18-9-q.cnf, 1548, 2448, 5483
cnf/lagniez/BayesianNetwork/Ratio_90/90-18-7-q.cnf, 1548, 2448, 5483
cnf/lagniez/BayesianNetwork/Ratio_90/90-15-6-q.cnf, 1065, 1680, 3873
cnf/lagniez/BayesianNetwork/Ratio_90/90-12-5-q.cnf, 672, 1056, 2281
cnf/lagniez/BayesianNetwork/Ratio_90/90-15-2-q.cnf, 1065, 1680, 4079
cnf/lagniez/BayesianNetwork/Ratio_90/90-21-10-q.cnf, 2121, 3360, 7727
cnf/lagniez/BayesianNetwork/Ratio_90/90-23-1-q.cnf, 2553, 4048, 9283
cnf/lagniez/BayesianNetwork/Ratio_90/90-26-7-q.cnf, 3276, 5200, 11761
cnf/lagniez/BayesianNetwork/Ratio_90/90-17-4-q.cnf, 1377, 2176, 4991
cnf/lagniez/BayesianNetwork/Ratio_90/90-26-5-q.cnf, 3276, 5200, 12075
cnf/lagniez/BayesianNetwork/Ratio_90/90-20-10-q.cnf, 1920, 3040, 6957
cnf/lagniez/BayesianNetwork/Ratio_90/90-15-5-q.cnf, 1065, 1680, 3809
cnf/lagniez/BayesianNetwork/Ratio_90/90-12-7-q.cnf, 672, 1056, 2593
cnf/lagniez/BayesianNetwork/Ratio_90/90-21-8-q.cnf, 2121, 3360, 7353
cnf/lagniez/BayesianNetwork/Ratio_90/90-14-8-q.cnf, 924, 1456, 3351
cnf/lagniez/BayesianNetwork/Ratio_90/90-10-10-q.cnf, 460, 720, 1583
cnf/lagniez/BayesianNetwork/Ratio_90/90-14-9-q.cnf, 924, 1456, 3405
cnf/lagniez/BayesianNetwork/Ratio_90/90-19-7-q.cnf, 1729, 2736, 6189
cnf/lagniez/BayesianNetwork/Ratio_90/90-42-2-q.cnf, 8652, 13776, 30593
cnf/lagniez/BayesianNetwork/Ratio_90/90-17-6-q.cnf, 1377, 2176, 4981
cnf/lagniez/BayesianNetwork/Ratio_90/90-12-8-q.cnf, 672, 1056, 2483
cnf/lagniez/BayesianNetwork/Ratio_90/90-22-6-q.cnf, 2332, 3696, 8491
cnf/lagniez/BayesianNetwork/Ratio_90/90-38-5-q.cnf, 7068, 11248, 25669
cnf/lagniez/BayesianNetwork/Ratio_90/90-46-6-q.cnf, 10396, 16560, 38053
cnf/lagniez/BayesianNetwork/Ratio_90/90-50-5-q.cnf, 12300, 19600, 44589
cnf/lagniez/BayesianNetwork/Ratio_90/90-24-10-q.cnf, 2784, 4416, 9961
cnf/lagniez/BayesianNetwork/Ratio_90/90-30-8-q.cnf, 4380, 6960, 16035
cnf/lagniez/BayesianNetwork/Ratio_90/90-21-5-q.cnf, 2121, 3360, 7891
cnf/lagniez/BayesianNetwork/Ratio_90/90-16-7-q.cnf, 1216, 1920, 4305
cnf/lagniez/BayesianNetwork/Ratio_90/90-10-6-q.cnf, 460, 720, 1579
cnf/lagniez/BayesianNetwork/Ratio_90/90-24-7-q.cnf, 2784, 4416, 10251
cnf/lagniez/BayesianNetwork/Ratio_90/90-10-5-q.cnf, 460, 720, 1665
cnf/lagniez/BayesianNetwork/Ratio_90/90-17-10-q.cnf, 1377, 2176, 4765
cnf/lagniez/BayesianNetwork/Ratio_90/90-34-3-q.cnf, 5644, 8976, 20333
cnf/lagniez/BayesianNetwork/Ratio_90/90-38-6-q.cnf, 7068, 11248, 25731
cnf/lagniez/BayesianNetwork/Ratio_90/90-23-2-q.cnf, 2553, 4048, 9587
cnf/lagniez/BayesianNetwork/Ratio_90/90-10-9-q.cnf, 460, 720, 1665
cnf/lagniez/BayesianNetwork/Ratio_90/90-21-6-q.cnf, 2121, 3360, 7733
cnf/lagniez/BayesianNetwork/Ratio_90/90-23-6-q.cnf, 2553, 4048, 9163
cnf/lagniez/BayesianNetwork/Ratio_90/90-17-3-q.cnf, 1377, 2176, 4995
cnf/lagniez/BayesianNetwork/Ratio_90/90-26-3-q.cnf, 3276, 5200, 11719
cnf/lagniez/BayesianNetwork/Ratio_90/90-14-6-q.cnf, 924, 1456, 3279
cnf/lagniez/BayesianNetwork/Ratio_90/90-10-2-q.cnf, 460, 720, 1627
cnf/lagniez/BayesianNetwork/Ratio_90/90-17-5-q.cnf, 1377, 2176, 4827
cnf/lagniez/BayesianNetwork/Ratio_90/90-30-10-q.cnf, 4380, 6960, 16071
cnf/lagniez/BayesianNetwork/Ratio_90/90-46-9-q.cnf, 10396, 16560, 37451
cnf/lagniez/BayesianNetwork/Ratio_90/90-22-5-q.cnf, 2332, 3696, 8469
cnf/lagniez/BayesianNetwork/Ratio_90/90-25-9-q.cnf, 3025, 4800, 11259
cnf/lagniez/BayesianNetwork/Ratio_90/90-15-4-q.cnf, 1065, 1680, 3719
cnf/lagniez/BayesianNetwork/Ratio_90/90-16-6-q.cnf, 1216, 1920, 4387
cnf/lagniez/BayesianNetwork/Ratio_90/90-34-6-q.cnf, 5644, 8976, 20135
cnf/lagniez/BayesianNetwork/Ratio_90/90-17-8-q.cnf, 1377, 2176, 5011
cnf/lagniez/BayesianNetwork/Ratio_90/90-22-8-q.cnf, 2332, 3696, 8083
cnf/lagniez/BayesianNetwork/Ratio_90/90-50-7-q.cnf, 12300, 19600, 44903
cnf/lagniez/BayesianNetwork/Ratio_90/90-50-4-q.cnf, 12300, 19600, 44485
cnf/lagniez/BayesianNetwork/Ratio_90/90-24-9-q.cnf, 2784, 4416, 9809
cnf/lagniez/BayesianNetwork/Ratio_90/90-15-10-q.cnf, 1065, 1680, 3815
cnf/lagniez/BayesianNetwork/Ratio_90/90-25-3-q.cnf, 3025, 4800, 11235
cnf/lagniez/BayesianNetwork/Ratio_90/90-46-4-q.cnf, 10396, 16560, 37445
cnf/lagniez/BayesianNetwork/Ratio_90/90-23-7-q.cnf, 2553, 4048, 9177
cnf/lagniez/BayesianNetwork/Ratio_90/90-16-2-q.cnf, 1216, 1920, 4103
cnf/lagniez/BayesianNetwork/Ratio_90/90-26-4-q.cnf, 3276, 5200, 11911
cnf/lagniez/BayesianNetwork/Ratio_90/90-12-10-q.cnf, 672, 1056, 2507
cnf/lagniez/BayesianNetwork/Ratio_90/90-38-4-q.cnf, 7068, 11248, 25401
cnf/lagniez/BayesianNetwork/Ratio_90/90-38-9-q.cnf, 7068, 11248, 24953
cnf/lagniez/BayesianNetwork/Ratio_90/90-20-6-q.cnf, 1920, 3040, 6889
cnf/lagniez/BayesianNetwork/Ratio_90/90-26-10-q.cnf, 3276, 5200, 12027
cnf/lagniez/BayesianNetwork/Ratio_90/90-15-3-q.cnf, 1065, 1680, 3993
cnf/lagniez/BayesianNetwork/Ratio_90/90-50-1-q.cnf, 12300, 19600, 44581
cnf/lagniez/BayesianNetwork/Ratio_90/90-16-8-q.cnf, 1216, 1920, 4287
cnf/lagniez/BayesianNetwork/Ratio_90/90-12-9-q.cnf, 672, 1056, 2449
cnf/lagniez/BayesianNetwork/Ratio_90/90-20-3-q.cnf, 1920, 3040, 6889
cnf/lagniez/BayesianNetwork/Ratio_90/90-20-9-q.cnf, 1920, 3040, 6823
cnf/lagniez/BayesianNetwork/Ratio_90/90-19-10-q.cnf, 1729, 2736, 6263
cnf/lagniez/BayesianNetwork/Ratio_90/90-23-3-q.cnf, 2553, 4048, 9033
cnf/lagniez/BayesianNetwork/Ratio_90/90-15-1-q.cnf, 1065, 1680, 3753
cnf/lagniez/BayesianNetwork/Ratio_90/90-46-5-q.cnf, 10396, 16560, 37921
cnf/lagniez/BayesianNetwork/Ratio_90/90-16-10-q.cnf, 1216, 1920, 4349
cnf/lagniez/BayesianNetwork/Ratio_90/90-21-2-q.cnf, 2121, 3360, 7871
cnf/lagniez/BayesianNetwork/Ratio_90/90-10-3-q.cnf, 460, 720, 1699
cnf/lagniez/BayesianNetwork/Ratio_90/90-19-6-q.cnf, 1729, 2736, 6371
cnf/lagniez/BayesianNetwork/Ratio_90/90-25-7-q.cnf, 3025, 4800, 11263
cnf/lagniez/BayesianNetwork/Ratio_90/90-18-4-q.cnf, 1548, 2448, 5469
cnf/lagniez/BayesianNetwork/Ratio_90/90-21-4-q.cnf, 2121, 3360, 7411
cnf/lagniez/BayesianNetwork/Ratio_90/90-17-7-q.cnf, 1377, 2176, 5029
cnf/lagniez/BayesianNetwork/Ratio_90/90-22-3-q.cnf, 2332, 3696, 8353
cnf/lagniez/BayesianNetwork/Ratio_90/90-18-3-q.cnf, 1548, 2448, 5585
cnf/lagniez/BayesianNetwork/Ratio_90/90-46-2-q.cnf, 10396, 16560, 38517
cnf/lagniez/BayesianNetwork/Ratio_90/90-17-9-q.cnf, 1377, 2176, 5105
cnf/lagniez/BayesianNetwork/Ratio_90/90-12-2-q.cnf, 672, 1056, 2425
cnf/lagniez/BayesianNetwork/Ratio_90/90-19-4-q.cnf, 1729, 2736, 5997
cnf/lagniez/BayesianNetwork/Ratio_90/90-26-8-q.cnf, 3276, 5200, 12055
cnf/lagniez/BayesianNetwork/Ratio_90/90-22-9-q.cnf, 2332, 3696, 8463
cnf/lagniez/BayesianNetwork/Ratio_90/90-46-7-q.cnf, 10396, 16560, 37807
cnf/lagniez/BayesianNetwork/Ratio_90/90-23-8-q.cnf, 2553, 4048, 9321
cnf/lagniez/BayesianNetwork/Ratio_90/90-30-4-q.cnf, 4380, 6960, 15879
cnf/lagniez/BayesianNetwork/Ratio_90/90-26-6-q.cnf, 3276, 5200, 11891
cnf/lagniez/BayesianNetwork/Ratio_90/90-30-7-q.cnf, 4380, 6960, 15925
cnf/lagniez/BayesianNetwork/Ratio_90/90-25-5-q.cnf, 3025, 4800, 11125
cnf/lagniez/BayesianNetwork/Ratio_90/90-23-9-q.cnf, 2553, 4048, 9049
cnf/lagniez/BayesianNetwork/Ratio_90/90-22-4-q.cnf, 2332, 3696, 8305
cnf/lagniez/BayesianNetwork/Ratio_90/90-10-4-q.cnf, 460, 720, 1669
cnf/lagniez/BayesianNetwork/Ratio_90/90-19-1-q.cnf, 1729, 2736, 6271
cnf/lagniez/BayesianNetwork/Ratio_90/90-25-1-q.cnf, 3025, 4800, 10863
cnf/lagniez/BayesianNetwork/Ratio_90/90-42-9-q.cnf, 8652, 13776, 31663
cnf/lagniez/BayesianNetwork/Ratio_90/90-30-5-q.cnf, 4380, 6960, 16303
cnf/lagniez/BayesianNetwork/Ratio_90/90-12-3-q.cnf, 672, 1056, 2507
cnf/lagniez/BayesianNetwork/Ratio_90/90-34-5-q.cnf, 5644, 8976, 20291
cnf/lagniez/BayesianNetwork/Ratio_90/90-50-6-q.cnf, 12300, 19600, 44483
cnf/lagniez/BayesianNetwork/Ratio_90/90-26-9-q.cnf, 3276, 5200, 11709
cnf/lagniez/BayesianNetwork/Ratio_90/90-42-3-q.cnf, 8652, 13776, 31807
cnf/lagniez/BayesianNetwork/Ratio_90/90-25-6-q.cnf, 3025, 4800, 10865
cnf/lagniez/BayesianNetwork/Ratio_90/90-50-10-q.cnf, 12300, 19600, 45331
cnf/lagniez/BayesianNetwork/Ratio_90/90-14-3-q.cnf, 924, 1456, 3241
cnf/lagniez/BayesianNetwork/Ratio_90/90-46-3-q.cnf, 10396, 16560, 38073
cnf/lagniez/BayesianNetwork/Ratio_90/90-50-9-q.cnf, 12300, 19600, 44941
cnf/lagniez/BayesianNetwork/Ratio_90/90-10-1-q.cnf, 460, 720, 1699
cnf/lagniez/BayesianNetwork/Ratio_90/90-42-7-q.cnf, 8652, 13776, 31607
cnf/lagniez/BayesianNetwork/Ratio_90/90-25-2-q.cnf, 3025, 4800, 10803
cnf/lagniez/BayesianNetwork/Ratio_90/90-20-4-q.cnf, 1920, 3040, 6857
cnf/lagniez/BayesianNetwork/Ratio_90/90-50-3-q.cnf, 12300, 19600, 44645
cnf/lagniez/BayesianNetwork/Ratio_90/90-24-3-q.cnf, 2784, 4416, 10087
cnf/lagniez/BayesianNetwork/Ratio_90/90-50-8-q.cnf, 12300, 19600, 44591
cnf/lagniez/BayesianNetwork/Ratio_90/90-16-3-q.cnf, 1216, 1920, 4425
cnf/lagniez/BayesianNetwork/Ratio_90/90-23-4-q.cnf, 2553, 4048, 9081
cnf/lagniez/BayesianNetwork/Ratio_90/90-15-7-q.cnf, 1065, 1680, 3819
cnf/lagniez/BayesianNetwork/Ratio_90/90-30-3-q.cnf, 4380, 6960, 15953
cnf/lagniez/BayesianNetwork/Ratio_90/90-24-4-q.cnf, 2784, 4416, 10091
cnf/lagniez/BayesianNetwork/Ratio_90/90-34-7-q.cnf, 5644, 8976, 20401
cnf/lagniez/BayesianNetwork/Ratio_90/90-42-10-q.cnf, 8652, 13776, 31807
cnf/lagniez/BayesianNetwork/Ratio_90/90-46-8-q.cnf, 10396, 16560, 37997
cnf/lagniez/BayesianNetwork/Ratio_90/90-22-7-q.cnf, 2332, 3696, 8447
