file, #v, #vu, #vf, #c-u, #c2, #v2, #c3, #v3, #c4, #v4, #c5, #v5
cnf/soos/04A-1.cnf.gz.no_w.cnf, 2223, 375, 0, 6773, 2166, 1684, 4534, 1494, 40, 130, 0, 0
cnf/soos/04A-2.cnf.gz.no_w.cnf, 3882, 600, 0, 12022, 4112, 3027, 7797, 2512, 48, 134, 0, 0
cnf/soos/04A-3.cnf.gz.no_w.cnf, 5541, 826, 0, 17267, 6054, 4369, 11061, 3530, 55, 134, 0, 0
cnf/soos/04B-1.cnf.gz.no_w.cnf, 10947, 1240, 0, 39347, 12797, 9260, 26006, 7357, 152, 490, 175, 875
cnf/soos/04B-2.cnf.gz.no_w.cnf, 19510, 1823, 0, 71904, 24327, 17088, 46810, 13107, 161, 495, 174, 870
cnf/soos/04B-3.cnf.gz.no_w.cnf, 28073, 2406, 0, 104461, 35857, 24916, 67614, 18857, 170, 500, 173, 865
cnf/soos/04B-4.cnf.gz.no_w.cnf, 36636, 2988, 0, 137023, 47392, 32745, 88418, 24607, 178, 504, 173, 865
cnf/soos/05A-1.cnf.gz.no_w.cnf, 2286, 375, 0, 6900, 2354, 1778, 4473, 1557, 40, 130, 0, 0
cnf/soos/05A-2.cnf.gz.no_w.cnf, 3977, 601, 0, 12241, 4360, 3152, 7769, 2607, 47, 130, 0, 0
cnf/soos/05B-1.cnf.gz.no_w.cnf, 10978, 1240, 0, 39378, 12921, 9322, 25913, 7388, 152, 490, 175, 875
cnf/soos/05B-2.cnf.gz.no_w.cnf, 19541, 1824, 0, 71930, 24446, 17149, 46717, 13138, 162, 496, 173, 865
cnf/soos/05B-3.cnf.gz.no_w.cnf, 28104, 2406, 0, 104492, 35981, 24978, 67521, 18888, 170, 500, 173, 865
cnf/soos/06A-1.cnf.gz.no_w.cnf, 2226, 375, 0, 6686, 2294, 1748, 4327, 1497, 32, 126, 0, 0
cnf/soos/06A-2.cnf.gz.no_w.cnf, 3857, 601, 0, 11813, 4240, 3092, 7477, 2487, 31, 122, 0, 0
cnf/soos/06A-3.cnf.gz.no_w.cnf, 5488, 826, 0, 16944, 6190, 4437, 10626, 3477, 31, 122, 0, 0
cnf/soos/06A-4.cnf.gz.no_w.cnf, 7119, 1051, 0, 22075, 8140, 5782, 13775, 4467, 31, 122, 0, 0
cnf/soos/06B-1.cnf.gz.no_w.cnf, 10978, 1240, 0, 39378, 12921, 9322, 25913, 7388, 152, 490, 175, 875
cnf/soos/06B-2.cnf.gz.no_w.cnf, 19541, 1824, 0, 71930, 24446, 17149, 46717, 13138, 162, 496, 173, 865
cnf/soos/06B-3.cnf.gz.no_w.cnf, 28104, 2406, 0, 104492, 35981, 24978, 67521, 18888, 170, 500, 173, 865
cnf/soos/06B-4.cnf.gz.no_w.cnf, 36667, 2988, 0, 137054, 47516, 32807, 88325, 24638, 178, 504, 173, 865
cnf/soos/07A-1.cnf.gz.no_w.cnf, 3067, 466, 0, 9799, 3146, 2480, 6561, 2140, 41, 164, 0, 0
cnf/soos/07A-2.cnf.gz.no_w.cnf, 5388, 724, 0, 17646, 5938, 4482, 11567, 3674, 40, 160, 0, 0
cnf/soos/07A-3.cnf.gz.no_w.cnf, 7709, 981, 0, 25497, 8734, 6485, 16572, 5208, 40, 160, 0, 0
cnf/soos/07A-4.cnf.gz.no_w.cnf, 10030, 1238, 0, 33348, 11530, 8488, 21577, 6742, 40, 160, 0, 0
cnf/soos/07A-5.cnf.gz.no_w.cnf, 12351, 1495, 0, 41199, 14326, 10491, 26582, 8276, 40, 160, 0, 0
cnf/soos/07B-1.cnf.gz.no_w.cnf, 12836, 1389, 0, 46912, 14874, 10983, 31442, 8828, 124, 429, 210, 1050
cnf/soos/07B-2.cnf.gz.no_w.cnf, 22947, 2005, 0, 86134, 28353, 20326, 56918, 15826, 134, 441, 208, 1040
cnf/soos/07B-3.cnf.gz.no_w.cnf, 33058, 2620, 0, 125361, 41837, 29670, 82394, 22824, 143, 449, 207, 1035
cnf/soos/07B-4.cnf.gz.no_w.cnf, 43169, 3234, 0, 164593, 55326, 39015, 107870, 29822, 151, 453, 207, 1035
cnf/soos/07B-5.cnf.gz.no_w.cnf, 53280, 3848, 0, 203825, 68815, 48360, 133346, 36820, 159, 457, 207, 1035
cnf/soos/07B-6.cnf.gz.no_w.cnf, 63391, 4462, 0, 243057, 82304, 57705, 158822, 43818, 167, 461, 207, 1035
cnf/soos/08A-1.cnf.gz.no_w.cnf, 3127, 466, 0, 10013, 3206, 2510, 6707, 2200, 49, 168, 0, 0
cnf/soos/08A-2.cnf.gz.no_w.cnf, 5508, 723, 0, 18078, 6062, 4543, 11858, 3794, 57, 172, 0, 0
cnf/soos/08A-3.cnf.gz.no_w.cnf, 7889, 981, 0, 26139, 8914, 6575, 17010, 5388, 64, 172, 0, 0
cnf/soos/08A-4.cnf.gz.no_w.cnf, 10270, 1238, 0, 34204, 11770, 8608, 22161, 6982, 72, 176, 0, 0
cnf/soos/08B-1.cnf.gz.no_w.cnf, 12836, 1389, 0, 46912, 14874, 10983, 31442, 8828, 124, 429, 210, 1050
cnf/soos/08B-2.cnf.gz.no_w.cnf, 22947, 2005, 0, 86134, 28353, 20326, 56918, 15826, 134, 441, 208, 1040
cnf/soos/08B-3.cnf.gz.no_w.cnf, 33058, 2620, 0, 125361, 41837, 29670, 82394, 22824, 143, 449, 207, 1035
cnf/soos/08B-4.cnf.gz.no_w.cnf, 43169, 3234, 0, 164593, 55326, 39015, 107870, 29822, 151, 453, 207, 1035
cnf/soos/09A-1.cnf.gz.no_w.cnf, 3697, 501, 0, 12813, 3516, 2917, 8929, 2679, 153, 259, 78, 43
cnf/soos/09A-2.cnf.gz.no_w.cnf, 6559, 759, 0, 23378, 6750, 5336, 15945, 4712, 254, 310, 156, 86
cnf/soos/09A-3.cnf.gz.no_w.cnf, 9421, 1016, 0, 33947, 9988, 7756, 22960, 6745, 356, 365, 234, 129
cnf/soos/09B-1.cnf.gz.no_w.cnf, 16295, 1716, 0, 60145, 19557, 13866, 39397, 10860, 357, 688, 390, 1430
cnf/soos/09B-2.cnf.gz.no_w.cnf, 29220, 2498, 0, 110582, 37319, 25695, 71332, 19543, 543, 797, 504, 1480
cnf/soos/09B-3.cnf.gz.no_w.cnf, 42145, 3276, 0, 161039, 55101, 37528, 103267, 28226, 725, 894, 622, 1550
cnf/soos/09B-4.cnf.gz.no_w.cnf, 55070, 4054, 0, 211496, 72883, 49361, 135202, 36909, 907, 991, 740, 1620
cnf/soos/09B-5.cnf.gz.no_w.cnf, 67995, 4832, 0, 261953, 90665, 61194, 167137, 45592, 1089, 1088, 858, 1690
cnf/soos/09B-6.cnf.gz.no_w.cnf, 80920, 5610, 0, 312410, 108447, 73027, 199072, 54275, 1271, 1185, 976, 1760
cnf/soos/107.sk_3_90.cnf.gz.no_w.cnf, 8948, 8030, 39, 2248, 1710, 875, 538, 688, 0, 0, 0, 0
cnf/soos/109.sk_4_36.cnf.gz.no_w.cnf, 3565, 1803, 11, 5995, 3295, 1660, 2697, 1693, 0, 0, 2, 10
cnf/soos/10A-1.cnf.gz.no_w.cnf, 3169, 534, 0, 10167, 2438, 2301, 7640, 2489, 42, 168, 0, 0
cnf/soos/10A-2.cnf.gz.no_w.cnf, 5363, 727, 0, 18193, 4438, 4146, 13619, 4313, 42, 168, 0, 0
cnf/soos/10A-3.cnf.gz.no_w.cnf, 7557, 920, 0, 26219, 6438, 5991, 19598, 6137, 42, 168, 0, 0
cnf/soos/10A-4.cnf.gz.no_w.cnf, 9751, 1113, 0, 34245, 8438, 7836, 25577, 7961, 42, 168, 0, 0
cnf/soos/10B-10.cnf.gz.no_w.cnf, 119160, 4813, 0, 519466, 109029, 107828, 406819, 109733, 330, 868, 268, 1340
cnf/soos/10B-11.cnf.gz.no_w.cnf, 130690, 5166, 0, 570424, 119743, 118416, 446753, 120478, 338, 872, 268, 1340
cnf/soos/10B-1.cnf.gz.no_w.cnf, 15390, 1636, 0, 60844, 12603, 12536, 47413, 13028, 258, 832, 268, 1340
cnf/soos/10B-2.cnf.gz.no_w.cnf, 26920, 1989, 0, 111802, 23317, 23124, 87347, 23773, 266, 836, 268, 1340
cnf/soos/10B-3.cnf.gz.no_w.cnf, 38450, 2342, 0, 162760, 34031, 33712, 127281, 34518, 274, 840, 268, 1340
cnf/soos/10B-4.cnf.gz.no_w.cnf, 49980, 2695, 0, 213718, 44745, 44300, 167215, 45263, 282, 844, 268, 1340
cnf/soos/10B-5.cnf.gz.no_w.cnf, 61510, 3048, 0, 264676, 55459, 54888, 207149, 56008, 290, 848, 268, 1340
cnf/soos/10B-6.cnf.gz.no_w.cnf, 73040, 3401, 0, 315634, 66173, 65476, 247083, 66753, 298, 852, 268, 1340
cnf/soos/10B-7.cnf.gz.no_w.cnf, 84570, 3754, 0, 366592, 76887, 76064, 287017, 77498, 306, 856, 268, 1340
cnf/soos/10B-8.cnf.gz.no_w.cnf, 96100, 4107, 0, 417550, 87601, 86652, 326951, 88243, 314, 860, 268, 1340
cnf/soos/10B-9.cnf.gz.no_w.cnf, 107630, 4460, 0, 468508, 98315, 97240, 366885, 98988, 322, 864, 268, 1340
cnf/soos/10.sk_1_46.cnf.gz.no_w.cnf, 1494, 1121, 14, 1039, 643, 342, 396, 310, 0, 0, 0, 0
cnf/soos/110.sk_3_88.cnf.gz.no_w.cnf, 18570, 4104, 20, 52214, 24975, 13070, 27230, 13673, 3, 12, 0, 0
cnf/soos/111.sk_2_36.cnf.gz.no_w.cnf, 2348, 1173, 11, 3884, 2371, 1126, 1507, 1123, 1, 4, 3, 15
cnf/soos/11A-1.cnf.gz.no_w.cnf, 2712, 494, 0, 8303, 2092, 1988, 6140, 2094, 33, 132, 0, 0
cnf/soos/11A-2.cnf.gz.no_w.cnf, 4577, 687, 0, 14807, 3795, 3568, 10903, 3598, 33, 132, 0, 0
cnf/soos/11A-3.cnf.gz.no_w.cnf, 6442, 880, 0, 21311, 5498, 5148, 15666, 5102, 33, 132, 0, 0
cnf/soos/11A-4.cnf.gz.no_w.cnf, 8307, 1073, 0, 27815, 7201, 6728, 20429, 6606, 33, 132, 0, 0
cnf/soos/11B-1.cnf.gz.no_w.cnf, 18599, 2048, 0, 69496, 19914, 15572, 48615, 13316, 274, 950, 316, 1580
cnf/soos/11B-2.cnf.gz.no_w.cnf, 32799, 2596, 0, 127777, 37876, 29011, 88549, 24061, 282, 954, 316, 1580
cnf/soos/11B-3.cnf.gz.no_w.cnf, 46999, 3144, 0, 186058, 55838, 42450, 128483, 34806, 290, 958, 316, 1580
cnf/soos/11B-4.cnf.gz.no_w.cnf, 61199, 3692, 0, 244339, 73800, 55889, 168417, 45551, 298, 962, 316, 1580
cnf/soos/11B-5.cnf.gz.no_w.cnf, 75399, 4240, 0, 302620, 91762, 69328, 208351, 56296, 306, 966, 316, 1580
cnf/soos/12A-1.cnf.gz.no_w.cnf, 2712, 494, 0, 8303, 2092, 1988, 6140, 2094, 33, 132, 0, 0
cnf/soos/12A-2.cnf.gz.no_w.cnf, 4577, 687, 0, 14807, 3795, 3568, 10903, 3598, 33, 132, 0, 0
cnf/soos/12A-3.cnf.gz.no_w.cnf, 6442, 880, 0, 21311, 5498, 5148, 15666, 5102, 33, 132, 0, 0
cnf/soos/12A-4.cnf.gz.no_w.cnf, 8307, 1073, 0, 27815, 7201, 6728, 20429, 6606, 33, 132, 0, 0
cnf/soos/12B-1.cnf.gz.no_w.cnf, 17433, 1970, 0, 64575, 18700, 14500, 44970, 12382, 266, 925, 289, 1445
cnf/soos/12B-2.cnf.gz.no_w.cnf, 30710, 2518, 0, 118610, 35579, 27016, 81768, 22327, 274, 929, 289, 1445
cnf/soos/12B-3.cnf.gz.no_w.cnf, 43987, 3066, 0, 172645, 52458, 39532, 118566, 32272, 282, 933, 289, 1445
cnf/soos/12B-4.cnf.gz.no_w.cnf, 57264, 3614, 0, 226680, 69337, 52048, 155364, 42217, 290, 937, 289, 1445
cnf/soos/12B-5.cnf.gz.no_w.cnf, 70541, 4162, 0, 280715, 86216, 64564, 192162, 52162, 298, 941, 289, 1445
cnf/soos/12B-6.cnf.gz.no_w.cnf, 83818, 4710, 0, 334750, 103095, 77080, 228960, 62107, 306, 945, 289, 1445
cnf/soos/13A-1.cnf.gz.no_w.cnf, 4857, 610, 0, 17424, 4930, 4001, 11923, 3602, 256, 391, 118, 70
cnf/soos/13A-2.cnf.gz.no_w.cnf, 8735, 900, 0, 32360, 9447, 7427, 21855, 6499, 429, 482, 236, 140
cnf/soos/13A-3.cnf.gz.no_w.cnf, 12613, 1189, 0, 47300, 13968, 10854, 31786, 9396, 603, 575, 354, 210
cnf/soos/13A-4.cnf.gz.no_w.cnf, 16491, 1478, 0, 62240, 18489, 14281, 41717, 12293, 777, 668, 472, 280
cnf/soos/13B-1.cnf.gz.no_w.cnf, 21070, 2077, 0, 79606, 24943, 18195, 53249, 14551, 381, 800, 477, 1865
cnf/soos/13B-2.cnf.gz.no_w.cnf, 37913, 2922, 0, 147229, 47659, 33879, 97304, 26400, 566, 903, 592, 1920
cnf/soos/13B-3.cnf.gz.no_w.cnf, 54756, 3765, 0, 214862, 70385, 49565, 141359, 38249, 749, 1002, 709, 1985
cnf/soos/13B-4.cnf.gz.no_w.cnf, 71599, 4607, 0, 282500, 93116, 65252, 185414, 50098, 931, 1099, 827, 2055
cnf/soos/13B-5.cnf.gz.no_w.cnf, 88442, 5449, 0, 350138, 115847, 80939, 229469, 61947, 1113, 1196, 945, 2125
cnf/soos/14A-1.cnf.gz.no_w.cnf, 6592, 829, 0, 23520, 6338, 5335, 16712, 4984, 187, 398, 133, 492
cnf/soos/14A-2.cnf.gz.no_w.cnf, 11468, 1183, 0, 42194, 12015, 9728, 29440, 8626, 268, 443, 172, 514
cnf/soos/14A-3.cnf.gz.no_w.cnf, 16344, 1536, 0, 60873, 17697, 14122, 42168, 12268, 348, 485, 212, 541
cnf/soos/15A-1.cnf.gz.no_w.cnf, 6713, 829, 0, 24068, 6458, 5426, 16892, 5105, 435, 522, 133, 492
cnf/soos/15A-2.cnf.gz.no_w.cnf, 11649, 1183, 0, 42956, 12195, 9849, 29766, 8807, 524, 571, 172, 514
cnf/soos/15A-3.cnf.gz.no_w.cnf, 16585, 1536, 0, 61849, 17937, 14273, 42640, 12509, 612, 617, 212, 541
cnf/soos/15A-4.cnf.gz.no_w.cnf, 21521, 1889, 0, 80742, 23679, 18697, 55514, 16211, 700, 663, 252, 568
cnf/soos/15B-1.cnf.gz.no_w.cnf, 21525, 2100, 0, 82940, 23390, 18412, 57868, 15787, 644, 987, 478, 1870
cnf/soos/15B-2.cnf.gz.no_w.cnf, 38497, 2845, 0, 152778, 44988, 34325, 105251, 28500, 829, 1096, 593, 1925
cnf/soos/15B-3.cnf.gz.no_w.cnf, 55469, 3587, 0, 222631, 66601, 50241, 152634, 41213, 1011, 1193, 711, 1995
cnf/soos/15B-4.cnf.gz.no_w.cnf, 72441, 4329, 0, 292484, 88214, 66157, 200017, 53926, 1193, 1290, 829, 2065
cnf/soos/15B-5.cnf.gz.no_w.cnf, 89413, 5071, 0, 362337, 109827, 82073, 247400, 66639, 1375, 1387, 947, 2135
cnf/soos/17A-1.cnf.gz.no_w.cnf, 5421, 654, 0, 19168, 5382, 4528, 13587, 4057, 102, 352, 0, 0
cnf/soos/17A-2.cnf.gz.no_w.cnf, 9607, 943, 0, 35115, 10172, 8273, 24639, 7217, 110, 356, 0, 0
cnf/soos/17A-3.cnf.gz.no_w.cnf, 13793, 1232, 0, 51062, 14962, 12018, 35691, 10377, 118, 360, 0, 0
cnf/soos/17A-4.cnf.gz.no_w.cnf, 17979, 1521, 0, 67009, 19752, 15763, 46743, 13537, 126, 364, 0, 0
cnf/soos/17A-5.cnf.gz.no_w.cnf, 22165, 1810, 0, 82956, 24542, 19508, 57795, 16697, 134, 368, 0, 0
cnf/soos/17A-6.cnf.gz.no_w.cnf, 26351, 2099, 0, 98903, 29332, 23253, 68847, 19857, 142, 372, 0, 0
cnf/soos/17B-1.cnf.gz.no_w.cnf, 12925, 1396, 0, 47138, 14899, 11065, 31645, 8908, 126, 437, 208, 1040
cnf/soos/17B-2.cnf.gz.no_w.cnf, 23036, 2011, 0, 86365, 28383, 20409, 57121, 15906, 135, 445, 207, 1035
cnf/soos/17B-3.cnf.gz.no_w.cnf, 33147, 2625, 0, 125597, 41872, 29754, 82597, 22904, 143, 449, 207, 1035
cnf/soos/17B-4.cnf.gz.no_w.cnf, 43258, 3239, 0, 164829, 55361, 39099, 108073, 29902, 151, 453, 207, 1035
cnf/soos/17B-5.cnf.gz.no_w.cnf, 53369, 3853, 0, 204061, 68850, 48444, 133549, 36900, 159, 457, 207, 1035
cnf/soos/17.sk_3_45.cnf.gz.no_w.cnf, 10090, 3798, 9, 22082, 11951, 5785, 10121, 5811, 0, 0, 0, 0
cnf/soos/18A-1.cnf.gz.no_w.cnf, 8788, 1116, 0, 32698, 9126, 5790, 22678, 6832, 457, 1408, 192, 856
cnf/soos/18A-2.cnf.gz.no_w.cnf, 13754, 1181, 0, 54226, 15432, 10443, 37536, 11058, 479, 1432, 357, 1029
cnf/soos/18A-3.cnf.gz.no_w.cnf, 18720, 1246, 0, 75754, 21738, 15096, 52394, 15284, 501, 1456, 522, 1202
cnf/soos/18A-4.cnf.gz.no_w.cnf, 23686, 1311, 0, 97282, 28044, 19749, 67252, 19510, 523, 1480, 687, 1375
cnf/soos/19.sk_3_48.cnf.gz.no_w.cnf, 6993, 581, 9, 22313, 12607, 6153, 9697, 6373, 2, 8, 4, 20
cnf/soos/20.sk_1_51.cnf.gz.no_w.cnf, 15475, 5338, 10, 35808, 18819, 9002, 16943, 9738, 0, 0, 17, 85
cnf/soos/27.sk_3_32.cnf.gz.no_w.cnf, 1509, 1064, 11, 1438, 822, 406, 616, 399, 0, 0, 0, 0
cnf/soos/29.sk_3_45.cnf.gz.no_w.cnf, 8866, 897, 10, 28737, 15057, 7500, 13662, 7919, 0, 0, 0, 0
cnf/soos/30.sk_5_76.cnf.gz.no_w.cnf, 29621, 7101, 14, 82270, 40918, 20232, 41232, 21569, 26, 104, 22, 110
cnf/soos/32.sk_4_38.cnf.gz.no_w.cnf, 3834, 2857, 13, 2847, 2007, 952, 840, 858, 0, 0, 0, 0
cnf/soos/35.sk_3_52.cnf.gz.no_w.cnf, 4915, 4401, 25, 1243, 956, 489, 287, 376, 0, 0, 0, 0
cnf/soos/36.sk_3_77.cnf.gz.no_w.cnf, 8047, 2436, 10, 18501, 10028, 5304, 8452, 5436, 1, 4, 4, 20
cnf/soos/4step.cnf.gz.no_w.cnf, 165, 22, 0, 347, 332, 143, 15, 45, 0, 0, 0, 0
cnf/soos/50-10-10-q.cnf.gz.no_w.cnf, 460, 1, 200, 517, 17, 14, 220, 108, 280, 212, 0, 0
cnf/soos/50-10-1-q.cnf.gz.no_w.cnf, 460, 1, 160, 556, 16, 13, 188, 108, 352, 257, 0, 0
cnf/soos/50-10-2-q.cnf.gz.no_w.cnf, 460, 1, 142, 574, 18, 16, 164, 101, 392, 277, 0, 0
cnf/soos/50-10-3-q.cnf.gz.no_w.cnf, 460, 1, 164, 552, 20, 14, 180, 103, 352, 256, 0, 0
cnf/soos/50-10-4-q.cnf.gz.no_w.cnf, 460, 1, 180, 536, 20, 14, 196, 105, 320, 234, 0, 0
cnf/soos/50-10-5-q.cnf.gz.no_w.cnf, 460, 1, 216, 502, 22, 18, 224, 104, 256, 193, 0, 0
cnf/soos/50-10-6-q.cnf.gz.no_w.cnf, 460, 1, 170, 546, 18, 15, 192, 104, 336, 241, 0, 0
cnf/soos/50-10-7-q.cnf.gz.no_w.cnf, 460, 1, 192, 524, 16, 14, 220, 112, 288, 222, 0, 0
cnf/soos/50-10-8-q.cnf.gz.no_w.cnf, 460, 1, 192, 526, 22, 16, 200, 97, 304, 224, 0, 0
cnf/soos/50-10-9-q.cnf.gz.no_w.cnf, 460, 1, 182, 534, 22, 17, 192, 104, 320, 237, 0, 0
cnf/soos/50-12-10-q.cnf.gz.no_w.cnf, 672, 1, 242, 810, 26, 19, 256, 144, 528, 385, 0, 0
cnf/soos/50-12-1-q.cnf.gz.no_w.cnf, 672, 1, 294, 760, 24, 18, 312, 147, 424, 315, 0, 0
cnf/soos/50-12-2-q.cnf.gz.no_w.cnf, 672, 1, 268, 785, 17, 15, 304, 150, 464, 340, 0, 0
cnf/soos/50-12-3-q.cnf.gz.no_w.cnf, 672, 1, 254, 798, 14, 11, 304, 159, 480, 354, 0, 0
cnf/soos/50-12-4-q.cnf.gz.no_w.cnf, 672, 1, 266, 786, 26, 19, 280, 146, 480, 355, 0, 0
cnf/soos/50-12-5-q.cnf.gz.no_w.cnf, 672, 1, 228, 824, 20, 16, 260, 145, 544, 394, 0, 0
cnf/soos/50-12-6-q.cnf.gz.no_w.cnf, 672, 1, 318, 736, 16, 14, 360, 165, 360, 283, 0, 0
cnf/soos/50-12-7-q.cnf.gz.no_w.cnf, 672, 1, 236, 816, 20, 16, 268, 144, 528, 385, 0, 0
cnf/soos/50-12-8-q.cnf.gz.no_w.cnf, 672, 1, 258, 797, 25, 22, 276, 148, 496, 366, 0, 0
cnf/soos/50-12-9-q.cnf.gz.no_w.cnf, 672, 1, 248, 804, 20, 15, 280, 151, 504, 368, 0, 0
cnf/soos/50-14-10-q.cnf.gz.no_w.cnf, 924, 1, 350, 1103, 23, 19, 384, 196, 696, 511, 0, 0
cnf/soos/50-14-1-q.cnf.gz.no_w.cnf, 924, 1, 350, 1104, 28, 22, 372, 188, 704, 517, 0, 0
cnf/soos/50-14-2-q.cnf.gz.no_w.cnf, 924, 1, 374, 1081, 29, 22, 396, 193, 656, 480, 0, 0
cnf/soos/50-14-3-q.cnf.gz.no_w.cnf, 924, 1, 352, 1100, 20, 18, 400, 201, 680, 497, 0, 0
cnf/soos/50-14-4-q.cnf.gz.no_w.cnf, 924, 1, 408, 1045, 33, 24, 412, 193, 600, 448, 0, 0
cnf/soos/50-14-5-q.cnf.gz.no_w.cnf, 924, 1, 342, 1110, 30, 21, 360, 184, 720, 523, 0, 0
cnf/soos/50-14-6-q.cnf.gz.no_w.cnf, 924, 1, 404, 1051, 27, 20, 432, 199, 592, 440, 0, 0
cnf/soos/50-14-7-q.cnf.gz.no_w.cnf, 924, 1, 342, 1110, 18, 13, 396, 206, 696, 506, 0, 0
cnf/soos/50-14-8-q.cnf.gz.no_w.cnf, 924, 1, 392, 1060, 28, 21, 416, 199, 616, 453, 0, 0
cnf/soos/50-14-9-q.cnf.gz.no_w.cnf, 924, 1, 336, 1118, 38, 28, 328, 164, 752, 543, 0, 0
cnf/soos/50-16-10-q.cnf.gz.no_w.cnf, 1216, 1, 442, 1474, 18, 15, 512, 261, 944, 685, 0, 0
cnf/soos/50-16-1-q.cnf.gz.no_w.cnf, 1216, 1, 496, 1422, 34, 29, 516, 251, 872, 649, 0, 0
cnf/soos/50-16-2-q.cnf.gz.no_w.cnf, 1216, 1, 454, 1462, 26, 22, 500, 251, 936, 674, 0, 0
cnf/soos/50-16-3-q.cnf.gz.no_w.cnf, 1216, 1, 526, 1393, 33, 25, 552, 253, 808, 601, 0, 0
cnf/soos/50-16-4-q.cnf.gz.no_w.cnf, 1216, 1, 486, 1430, 34, 25, 508, 248, 888, 653, 0, 0
cnf/soos/50-16-5-q.cnf.gz.no_w.cnf, 1216, 1, 470, 1446, 30, 24, 504, 258, 912, 669, 0, 0
cnf/soos/50-16-6-q.cnf.gz.no_w.cnf, 1216, 1, 486, 1432, 40, 28, 488, 242, 904, 667, 0, 0
cnf/soos/50-16-7-q.cnf.gz.no_w.cnf, 1216, 1, 504, 1412, 28, 20, 544, 258, 840, 622, 0, 0
cnf/soos/50-16-8-q.cnf.gz.no_w.cnf, 1216, 1, 494, 1425, 33, 24, 520, 251, 872, 643, 0, 0
cnf/soos/50-16-9-q.cnf.gz.no_w.cnf, 1216, 1, 406, 1513, 33, 25, 432, 236, 1048, 751, 0, 0
cnf/soos/50-18-10-q.cnf.gz.no_w.cnf, 1548, 1, 554, 1891, 39, 29, 572, 299, 1280, 920, 0, 0
cnf/soos/50-18-1-q.cnf.gz.no_w.cnf, 1548, 1, 620, 1824, 32, 25, 664, 321, 1128, 823, 0, 0
cnf/soos/50-18-2-q.cnf.gz.no_w.cnf, 1548, 1, 666, 1779, 31, 27, 708, 328, 1040, 773, 0, 0
cnf/soos/50-18-3-q.cnf.gz.no_w.cnf, 1548, 1, 640, 1805, 41, 32, 652, 300, 1112, 816, 0, 0
cnf/soos/50-18-4-q.cnf.gz.no_w.cnf, 1548, 1, 636, 1811, 31, 26, 684, 321, 1096, 814, 0, 0
cnf/soos/50-18-5-q.cnf.gz.no_w.cnf, 1548, 1, 580, 1864, 32, 24, 624, 313, 1208, 870, 0, 0
cnf/soos/50-18-6-q.cnf.gz.no_w.cnf, 1548, 1, 676, 1770, 34, 28, 712, 329, 1024, 761, 0, 0
cnf/soos/50-18-7-q.cnf.gz.no_w.cnf, 1548, 1, 578, 1867, 43, 31, 584, 293, 1240, 885, 0, 0
cnf/soos/50-18-8-q.cnf.gz.no_w.cnf, 1548, 1, 666, 1781, 41, 32, 684, 312, 1056, 781, 0, 0
cnf/soos/50-18-9-q.cnf.gz.no_w.cnf, 1548, 1, 660, 1787, 51, 34, 648, 304, 1088, 800, 0, 0
cnf/soos/50-20-10-q.cnf.gz.no_w.cnf, 1920, 1, 742, 2297, 41, 34, 776, 391, 1480, 1080, 0, 0
cnf/soos/50-20-1-q.cnf.gz.no_w.cnf, 1920, 1, 808, 2230, 38, 29, 848, 396, 1344, 990, 0, 0
cnf/soos/50-20-2-q.cnf.gz.no_w.cnf, 1920, 1, 790, 2249, 45, 31, 812, 382, 1392, 1013, 0, 0
cnf/soos/50-20-3-q.cnf.gz.no_w.cnf, 1920, 1, 758, 2280, 40, 31, 792, 386, 1448, 1053, 0, 0
cnf/soos/50-20-4-q.cnf.gz.no_w.cnf, 1920, 1, 754, 2284, 52, 37, 752, 361, 1480, 1075, 0, 0
cnf/soos/50-20-5-q.cnf.gz.no_w.cnf, 1920, 1, 722, 2314, 38, 31, 764, 390, 1512, 1086, 0, 0
cnf/soos/50-20-6-q.cnf.gz.no_w.cnf, 1920, 1, 734, 2302, 30, 22, 800, 392, 1472, 1065, 0, 0
cnf/soos/50-20-7-q.cnf.gz.no_w.cnf, 1920, 1, 772, 2264, 32, 26, 832, 396, 1400, 1022, 0, 0
cnf/soos/50-20-8-q.cnf.gz.no_w.cnf, 1920, 1, 738, 2298, 22, 19, 828, 412, 1448, 1052, 0, 0
cnf/soos/50-20-9-q.cnf.gz.no_w.cnf, 1920, 1, 808, 2228, 40, 26, 844, 398, 1344, 994, 0, 0
cnf/soos/51.sk_4_38.cnf.gz.no_w.cnf, 3708, 1910, 9, 6022, 3393, 1707, 2626, 1678, 1, 4, 2, 10
cnf/soos/53.sk_4_32.cnf.gz.no_w.cnf, 2586, 1107, 10, 4805, 2743, 1351, 2049, 1375, 4, 16, 3, 15
cnf/soos/54.sk_12_97.cnf.gz.no_w.cnf, 21726, 2540, 18, 66709, 37419, 17802, 29172, 18719, 41, 162, 35, 175
cnf/soos/55.sk_3_46.cnf.gz.no_w.cnf, 3128, 2022, 17, 3523, 2206, 1054, 1311, 1013, 1, 4, 3, 15
cnf/soos/56.sk_6_38.cnf.gz.no_w.cnf, 4842, 2950, 9, 6248, 3465, 1800, 2783, 1776, 0, 0, 0, 0
cnf/soos/57.sk_4_64.cnf.gz.no_w.cnf, 6917, 3861, 25, 9805, 6560, 2921, 3197, 2727, 2, 8, 7, 28
cnf/soos/5step.cnf.gz.no_w.cnf, 177, 16, 0, 426, 407, 161, 15, 45, 4, 16, 0, 0
