file, #v, #c, #l
r75k3q0.6/2.3.cnf, 75, 2, 6
r75k3q0.6/151.5.cnf, 75, 151, 453
r75k3q0.6/25.4.cnf, 75, 25, 75
r75k3q0.6/332.2.cnf, 75, 332, 996
r75k3q0.6/265.4.cnf, 75, 265, 795
r75k3q0.6/191.3.cnf, 75, 191, 573
r75k3q0.6/60.4.cnf, 75, 60, 180
r75k3q0.6/86.3.cnf, 75, 86, 258
r75k3q0.6/190.1.cnf, 75, 190, 570
r75k3q0.6/222.4.cnf, 75, 222, 666
r75k3q0.6/127.2.cnf, 75, 127, 381
r75k3q0.6/267.2.cnf, 75, 267, 801
r75k3q0.6/173.4.cnf, 75, 173, 519
r75k3q0.6/2.2.cnf, 75, 2, 6
r75k3q0.6/284.2.cnf, 75, 284, 852
r75k3q0.6/98.3.cnf, 75, 98, 294
r75k3q0.6/239.2.cnf, 75, 239, 717
r75k3q0.6/209.5.cnf, 75, 209, 627
r75k3q0.6/149.5.cnf, 75, 149, 447
r75k3q0.6/123.1.cnf, 75, 123, 369
r75k3q0.6/171.2.cnf, 75, 171, 513
r75k3q0.6/304.5.cnf, 75, 304, 912
r75k3q0.6/367.3.cnf, 75, 367, 1101
r75k3q0.6/20.1.cnf, 75, 20, 60
r75k3q0.6/73.2.cnf, 75, 73, 219
r75k3q0.6/187.1.cnf, 75, 187, 561
r75k3q0.6/217.1.cnf, 75, 217, 651
r75k3q0.6/133.4.cnf, 75, 133, 399
r75k3q0.6/32.5.cnf, 75, 32, 96
r75k3q0.6/164.4.cnf, 75, 164, 492
r75k3q0.6/340.5.cnf, 75, 340, 1020
r75k3q0.6/137.1.cnf, 75, 137, 411
r75k3q0.6/236.5.cnf, 75, 236, 708
r75k3q0.6/231.1.cnf, 75, 231, 693
r75k3q0.6/117.4.cnf, 75, 117, 351
r75k3q0.6/118.2.cnf, 75, 118, 354
r75k3q0.6/185.5.cnf, 75, 185, 555
r75k3q0.6/75.4.cnf, 75, 75, 225
r75k3q0.6/35.2.cnf, 75, 35, 105
r75k3q0.6/73.1.cnf, 75, 73, 219
r75k3q0.6/150.1.cnf, 75, 150, 450
r75k3q0.6/152.5.cnf, 75, 152, 456
r75k3q0.6/40.4.cnf, 75, 40, 120
r75k3q0.6/54.4.cnf, 75, 54, 162
r75k3q0.6/58.3.cnf, 75, 58, 174
r75k3q0.6/331.2.cnf, 75, 331, 993
r75k3q0.6/83.5.cnf, 75, 83, 249
r75k3q0.6/56.5.cnf, 75, 56, 168
r75k3q0.6/18.4.cnf, 75, 18, 54
r75k3q0.6/91.1.cnf, 75, 91, 273
r75k3q0.6/84.2.cnf, 75, 84, 252
r75k3q0.6/274.2.cnf, 75, 274, 822
r75k3q0.6/188.1.cnf, 75, 188, 564
r75k3q0.6/167.1.cnf, 75, 167, 501
r75k3q0.6/94.2.cnf, 75, 94, 282
r75k3q0.6/240.3.cnf, 75, 240, 720
r75k3q0.6/115.4.cnf, 75, 115, 345
r75k3q0.6/51.1.cnf, 75, 51, 153
r75k3q0.6/264.3.cnf, 75, 264, 792
r75k3q0.6/7.1.cnf, 75, 7, 21
r75k3q0.6/70.3.cnf, 75, 70, 210
r75k3q0.6/127.3.cnf, 75, 127, 381
r75k3q0.6/29.3.cnf, 75, 29, 87
r75k3q0.6/125.2.cnf, 75, 125, 375
r75k3q0.6/191.1.cnf, 75, 191, 573
r75k3q0.6/72.3.cnf, 75, 72, 216
r75k3q0.6/142.1.cnf, 75, 142, 426
r75k3q0.6/26.2.cnf, 75, 26, 78
r75k3q0.6/134.4.cnf, 75, 134, 402
r75k3q0.6/133.2.cnf, 75, 133, 399
r75k3q0.6/219.5.cnf, 75, 219, 657
r75k3q0.6/283.1.cnf, 75, 283, 849
r75k3q0.6/55.4.cnf, 75, 55, 165
r75k3q0.6/235.1.cnf, 75, 235, 705
r75k3q0.6/166.1.cnf, 75, 166, 498
r75k3q0.6/287.4.cnf, 75, 287, 861
r75k3q0.6/270.5.cnf, 75, 270, 810
r75k3q0.6/321.2.cnf, 75, 321, 963
r75k3q0.6/248.5.cnf, 75, 248, 744
r75k3q0.6/263.5.cnf, 75, 263, 789
r75k3q0.6/28.2.cnf, 75, 28, 84
r75k3q0.6/325.3.cnf, 75, 325, 975
r75k3q0.6/184.5.cnf, 75, 184, 552
r75k3q0.6/218.5.cnf, 75, 218, 654
r75k3q0.6/93.3.cnf, 75, 93, 279
r75k3q0.6/150.2.cnf, 75, 150, 450
r75k3q0.6/181.3.cnf, 75, 181, 543
r75k3q0.6/140.2.cnf, 75, 140, 420
r75k3q0.6/69.2.cnf, 75, 69, 207
r75k3q0.6/22.1.cnf, 75, 22, 66
r75k3q0.6/254.5.cnf, 75, 254, 762
r75k3q0.6/3.3.cnf, 75, 3, 9
r75k3q0.6/174.2.cnf, 75, 174, 522
r75k3q0.6/158.3.cnf, 75, 158, 474
r75k3q0.6/63.2.cnf, 75, 63, 189
r75k3q0.6/94.1.cnf, 75, 94, 282
r75k3q0.6/238.2.cnf, 75, 238, 714
r75k3q0.6/300.5.cnf, 75, 300, 900
r75k3q0.6/304.2.cnf, 75, 304, 912
r75k3q0.6/115.1.cnf, 75, 115, 345
r75k3q0.6/72.5.cnf, 75, 72, 216
r75k3q0.6/93.4.cnf, 75, 93, 279
r75k3q0.6/84.5.cnf, 75, 84, 252
r75k3q0.6/60.2.cnf, 75, 60, 180
r75k3q0.6/276.1.cnf, 75, 276, 828
r75k3q0.6/133.5.cnf, 75, 133, 399
r75k3q0.6/156.5.cnf, 75, 156, 468
r75k3q0.6/209.2.cnf, 75, 209, 627
r75k3q0.6/227.4.cnf, 75, 227, 681
r75k3q0.6/143.3.cnf, 75, 143, 429
r75k3q0.6/213.2.cnf, 75, 213, 639
r75k3q0.6/279.3.cnf, 75, 279, 837
r75k3q0.6/205.3.cnf, 75, 205, 615
r75k3q0.6/112.2.cnf, 75, 112, 336
r75k3q0.6/143.1.cnf, 75, 143, 429
r75k3q0.6/214.1.cnf, 75, 214, 642
r75k3q0.6/283.2.cnf, 75, 283, 849
r75k3q0.6/78.4.cnf, 75, 78, 234
r75k3q0.6/146.1.cnf, 75, 146, 438
r75k3q0.6/307.1.cnf, 75, 307, 921
r75k3q0.6/189.3.cnf, 75, 189, 567
r75k3q0.6/46.4.cnf, 75, 46, 138
r75k3q0.6/24.5.cnf, 75, 24, 72
r75k3q0.6/206.3.cnf, 75, 206, 618
r75k3q0.6/224.1.cnf, 75, 224, 672
r75k3q0.6/50.4.cnf, 75, 50, 150
r75k3q0.6/290.4.cnf, 75, 290, 870
r75k3q0.6/63.1.cnf, 75, 63, 189
r75k3q0.6/55.5.cnf, 75, 55, 165
r75k3q0.6/306.3.cnf, 75, 306, 918
r75k3q0.6/251.2.cnf, 75, 251, 753
r75k3q0.6/132.4.cnf, 75, 132, 396
r75k3q0.6/294.2.cnf, 75, 294, 882
r75k3q0.6/40.2.cnf, 75, 40, 120
r75k3q0.6/197.5.cnf, 75, 197, 591
r75k3q0.6/215.1.cnf, 75, 215, 645
r75k3q0.6/215.5.cnf, 75, 215, 645
r75k3q0.6/268.3.cnf, 75, 268, 804
r75k3q0.6/302.2.cnf, 75, 302, 906
r75k3q0.6/212.2.cnf, 75, 212, 636
r75k3q0.6/101.5.cnf, 75, 101, 303
r75k3q0.6/35.3.cnf, 75, 35, 105
r75k3q0.6/10.2.cnf, 75, 10, 30
r75k3q0.6/143.4.cnf, 75, 143, 429
r75k3q0.6/3.2.cnf, 75, 3, 9
r75k3q0.6/106.5.cnf, 75, 106, 318
r75k3q0.6/145.4.cnf, 75, 145, 435
r75k3q0.6/298.2.cnf, 75, 298, 894
r75k3q0.6/185.3.cnf, 75, 185, 555
r75k3q0.6/31.1.cnf, 75, 31, 93
r75k3q0.6/83.2.cnf, 75, 83, 249
r75k3q0.6/49.5.cnf, 75, 49, 147
r75k3q0.6/156.2.cnf, 75, 156, 468
r75k3q0.6/11.4.cnf, 75, 11, 33
r75k3q0.6/14.2.cnf, 75, 14, 42
r75k3q0.6/181.5.cnf, 75, 181, 543
r75k3q0.6/334.4.cnf, 75, 334, 1002
r75k3q0.6/310.4.cnf, 75, 310, 930
r75k3q0.6/92.3.cnf, 75, 92, 276
r75k3q0.6/255.4.cnf, 75, 255, 765
r75k3q0.6/155.5.cnf, 75, 155, 465
r75k3q0.6/98.2.cnf, 75, 98, 294
r75k3q0.6/248.1.cnf, 75, 248, 744
r75k3q0.6/18.3.cnf, 75, 18, 54
r75k3q0.6/98.4.cnf, 75, 98, 294
r75k3q0.6/97.4.cnf, 75, 97, 291
r75k3q0.6/252.4.cnf, 75, 252, 756
r75k3q0.6/164.1.cnf, 75, 164, 492
r75k3q0.6/284.1.cnf, 75, 284, 852
r75k3q0.6/227.5.cnf, 75, 227, 681
r75k3q0.6/239.5.cnf, 75, 239, 717
r75k3q0.6/248.2.cnf, 75, 248, 744
r75k3q0.6/65.2.cnf, 75, 65, 195
r75k3q0.6/174.4.cnf, 75, 174, 522
r75k3q0.6/116.3.cnf, 75, 116, 348
r75k3q0.6/70.1.cnf, 75, 70, 210
r75k3q0.6/15.4.cnf, 75, 15, 45
r75k3q0.6/144.4.cnf, 75, 144, 432
r75k3q0.6/70.5.cnf, 75, 70, 210
r75k3q0.6/237.5.cnf, 75, 237, 711
r75k3q0.6/222.3.cnf, 75, 222, 666
r75k3q0.6/44.5.cnf, 75, 44, 132
r75k3q0.6/85.4.cnf, 75, 85, 255
r75k3q0.6/298.1.cnf, 75, 298, 894
r75k3q0.6/31.2.cnf, 75, 31, 93
r75k3q0.6/85.1.cnf, 75, 85, 255
r75k3q0.6/129.2.cnf, 75, 129, 387
r75k3q0.6/46.2.cnf, 75, 46, 138
r75k3q0.6/39.5.cnf, 75, 39, 117
r75k3q0.6/124.5.cnf, 75, 124, 372
r75k3q0.6/216.2.cnf, 75, 216, 648
r75k3q0.6/176.3.cnf, 75, 176, 528
r75k3q0.6/134.5.cnf, 75, 134, 402
r75k3q0.6/246.5.cnf, 75, 246, 738
r75k3q0.6/195.3.cnf, 75, 195, 585
r75k3q0.6/78.1.cnf, 75, 78, 234
r75k3q0.6/132.5.cnf, 75, 132, 396
r75k3q0.6/62.2.cnf, 75, 62, 186
r75k3q0.6/169.5.cnf, 75, 169, 507
r75k3q0.6/224.3.cnf, 75, 224, 672
r75k3q0.6/146.2.cnf, 75, 146, 438
r75k3q0.6/94.4.cnf, 75, 94, 282
r75k3q0.6/138.2.cnf, 75, 138, 414
r75k3q0.6/36.2.cnf, 75, 36, 108
r75k3q0.6/133.1.cnf, 75, 133, 399
r75k3q0.6/84.4.cnf, 75, 84, 252
r75k3q0.6/215.3.cnf, 75, 215, 645
r75k3q0.6/208.5.cnf, 75, 208, 624
r75k3q0.6/269.3.cnf, 75, 269, 807
r75k3q0.6/226.5.cnf, 75, 226, 678
r75k3q0.6/99.3.cnf, 75, 99, 297
r75k3q0.6/162.2.cnf, 75, 162, 486
r75k3q0.6/221.4.cnf, 75, 221, 663
r75k3q0.6/191.2.cnf, 75, 191, 573
r75k3q0.6/25.3.cnf, 75, 25, 75
r75k3q0.6/187.5.cnf, 75, 187, 561
r75k3q0.6/1.4.cnf, 75, 1, 3
r75k3q0.6/261.1.cnf, 75, 261, 783
r75k3q0.6/89.3.cnf, 75, 89, 267
r75k3q0.6/163.2.cnf, 75, 163, 489
r75k3q0.6/110.5.cnf, 75, 110, 330
r75k3q0.6/208.1.cnf, 75, 208, 624
r75k3q0.6/131.1.cnf, 75, 131, 393
r75k3q0.6/104.2.cnf, 75, 104, 312
r75k3q0.6/119.4.cnf, 75, 119, 357
r75k3q0.6/231.5.cnf, 75, 231, 693
r75k3q0.6/1.1.cnf, 75, 1, 3
r75k3q0.6/180.3.cnf, 75, 180, 540
r75k3q0.6/15.1.cnf, 75, 15, 45
r75k3q0.6/165.5.cnf, 75, 165, 495
r75k3q0.6/184.2.cnf, 75, 184, 552
r75k3q0.6/53.1.cnf, 75, 53, 159
r75k3q0.6/175.5.cnf, 75, 175, 525
r75k3q0.6/29.4.cnf, 75, 29, 87
r75k3q0.6/309.4.cnf, 75, 309, 927
r75k3q0.6/104.4.cnf, 75, 104, 312
r75k3q0.6/14.1.cnf, 75, 14, 42
r75k3q0.6/47.5.cnf, 75, 47, 141
r75k3q0.6/186.1.cnf, 75, 186, 558
r75k3q0.6/110.1.cnf, 75, 110, 330
r75k3q0.6/159.5.cnf, 75, 159, 477
r75k3q0.6/282.5.cnf, 75, 282, 846
r75k3q0.6/55.3.cnf, 75, 55, 165
r75k3q0.6/96.1.cnf, 75, 96, 288
r75k3q0.6/276.3.cnf, 75, 276, 828
r75k3q0.6/72.4.cnf, 75, 72, 216
r75k3q0.6/81.1.cnf, 75, 81, 243
r75k3q0.6/14.4.cnf, 75, 14, 42
r75k3q0.6/83.1.cnf, 75, 83, 249
r75k3q0.6/39.4.cnf, 75, 39, 117
r75k3q0.6/69.3.cnf, 75, 69, 207
r75k3q0.6/136.5.cnf, 75, 136, 408
r75k3q0.6/121.2.cnf, 75, 121, 363
r75k3q0.6/205.5.cnf, 75, 205, 615
r75k3q0.6/54.2.cnf, 75, 54, 162
r75k3q0.6/101.4.cnf, 75, 101, 303
r75k3q0.6/141.4.cnf, 75, 141, 423
r75k3q0.6/98.1.cnf, 75, 98, 294
r75k3q0.6/261.4.cnf, 75, 261, 783
r75k3q0.6/188.2.cnf, 75, 188, 564
r75k3q0.6/297.2.cnf, 75, 297, 891
r75k3q0.6/287.2.cnf, 75, 287, 861
r75k3q0.6/20.4.cnf, 75, 20, 60
r75k3q0.6/73.3.cnf, 75, 73, 219
r75k3q0.6/52.5.cnf, 75, 52, 156
r75k3q0.6/292.1.cnf, 75, 292, 876
r75k3q0.6/57.4.cnf, 75, 57, 171
r75k3q0.6/76.2.cnf, 75, 76, 228
r75k3q0.6/41.5.cnf, 75, 41, 123
r75k3q0.6/54.5.cnf, 75, 54, 162
r75k3q0.6/20.3.cnf, 75, 20, 60
r75k3q0.6/56.1.cnf, 75, 56, 168
r75k3q0.6/235.4.cnf, 75, 235, 705
r75k3q0.6/49.3.cnf, 75, 49, 147
r75k3q0.6/108.1.cnf, 75, 108, 324
r75k3q0.6/46.5.cnf, 75, 46, 138
r75k3q0.6/282.3.cnf, 75, 282, 846
r75k3q0.6/13.2.cnf, 75, 13, 39
r75k3q0.6/234.5.cnf, 75, 234, 702
r75k3q0.6/74.1.cnf, 75, 74, 222
r75k3q0.6/68.1.cnf, 75, 68, 204
r75k3q0.6/175.2.cnf, 75, 175, 525
r75k3q0.6/35.5.cnf, 75, 35, 105
r75k3q0.6/223.3.cnf, 75, 223, 669
r75k3q0.6/83.4.cnf, 75, 83, 249
r75k3q0.6/71.2.cnf, 75, 71, 213
r75k3q0.6/141.2.cnf, 75, 141, 423
r75k3q0.6/203.2.cnf, 75, 203, 609
r75k3q0.6/58.1.cnf, 75, 58, 174
r75k3q0.6/10.4.cnf, 75, 10, 30
r75k3q0.6/276.4.cnf, 75, 276, 828
r75k3q0.6/305.4.cnf, 75, 305, 915
r75k3q0.6/207.3.cnf, 75, 207, 621
r75k3q0.6/237.4.cnf, 75, 237, 711
r75k3q0.6/19.3.cnf, 75, 19, 57
r75k3q0.6/156.1.cnf, 75, 156, 468
r75k3q0.6/286.2.cnf, 75, 286, 858
r75k3q0.6/128.2.cnf, 75, 128, 384
r75k3q0.6/189.2.cnf, 75, 189, 567
r75k3q0.6/131.5.cnf, 75, 131, 393
r75k3q0.6/116.2.cnf, 75, 116, 348
r75k3q0.6/222.2.cnf, 75, 222, 666
r75k3q0.6/95.3.cnf, 75, 95, 285
r75k3q0.6/101.3.cnf, 75, 101, 303
r75k3q0.6/202.3.cnf, 75, 202, 606
r75k3q0.6/285.1.cnf, 75, 285, 855
r75k3q0.6/232.4.cnf, 75, 232, 696
r75k3q0.6/172.2.cnf, 75, 172, 516
r75k3q0.6/126.4.cnf, 75, 126, 378
r75k3q0.6/100.5.cnf, 75, 100, 300
r75k3q0.6/205.4.cnf, 75, 205, 615
r75k3q0.6/245.3.cnf, 75, 245, 735
r75k3q0.6/234.1.cnf, 75, 234, 702
r75k3q0.6/167.5.cnf, 75, 167, 501
r75k3q0.6/316.4.cnf, 75, 316, 948
r75k3q0.6/178.1.cnf, 75, 178, 534
r75k3q0.6/14.5.cnf, 75, 14, 42
r75k3q0.6/242.5.cnf, 75, 242, 726
r75k3q0.6/93.1.cnf, 75, 93, 279
r75k3q0.6/213.1.cnf, 75, 213, 639
r75k3q0.6/150.3.cnf, 75, 150, 450
r75k3q0.6/152.2.cnf, 75, 152, 456
r75k3q0.6/292.4.cnf, 75, 292, 876
r75k3q0.6/15.5.cnf, 75, 15, 45
r75k3q0.6/115.3.cnf, 75, 115, 345
r75k3q0.6/271.5.cnf, 75, 271, 813
r75k3q0.6/104.5.cnf, 75, 104, 312
r75k3q0.6/170.3.cnf, 75, 170, 510
r75k3q0.6/64.4.cnf, 75, 64, 192
r75k3q0.6/125.5.cnf, 75, 125, 375
r75k3q0.6/123.2.cnf, 75, 123, 369
r75k3q0.6/130.4.cnf, 75, 130, 390
r75k3q0.6/62.3.cnf, 75, 62, 186
r75k3q0.6/285.4.cnf, 75, 285, 855
r75k3q0.6/51.4.cnf, 75, 51, 153
r75k3q0.6/166.4.cnf, 75, 166, 498
r75k3q0.6/104.1.cnf, 75, 104, 312
r75k3q0.6/278.5.cnf, 75, 278, 834
r75k3q0.6/183.1.cnf, 75, 183, 549
r75k3q0.6/241.3.cnf, 75, 241, 723
r75k3q0.6/108.2.cnf, 75, 108, 324
r75k3q0.6/19.1.cnf, 75, 19, 57
r75k3q0.6/291.4.cnf, 75, 291, 873
r75k3q0.6/251.1.cnf, 75, 251, 753
r75k3q0.6/317.3.cnf, 75, 317, 951
r75k3q0.6/226.1.cnf, 75, 226, 678
r75k3q0.6/163.1.cnf, 75, 163, 489
r75k3q0.6/289.2.cnf, 75, 289, 867
r75k3q0.6/65.3.cnf, 75, 65, 195
r75k3q0.6/30.1.cnf, 75, 30, 90
r75k3q0.6/99.2.cnf, 75, 99, 297
r75k3q0.6/18.5.cnf, 75, 18, 54
r75k3q0.6/22.2.cnf, 75, 22, 66
r75k3q0.6/159.1.cnf, 75, 159, 477
r75k3q0.6/235.5.cnf, 75, 235, 705
r75k3q0.6/150.5.cnf, 75, 150, 450
r75k3q0.6/310.3.cnf, 75, 310, 930
r75k3q0.6/156.4.cnf, 75, 156, 468
r75k3q0.6/160.1.cnf, 75, 160, 480
r75k3q0.6/124.2.cnf, 75, 124, 372
r75k3q0.6/7.2.cnf, 75, 7, 21
r75k3q0.6/184.1.cnf, 75, 184, 552
r75k3q0.6/211.1.cnf, 75, 211, 633
r75k3q0.6/155.3.cnf, 75, 155, 465
r75k3q0.6/258.1.cnf, 75, 258, 774
r75k3q0.6/266.4.cnf, 75, 266, 798
r75k3q0.6/52.4.cnf, 75, 52, 156
r75k3q0.6/185.1.cnf, 75, 185, 555
r75k3q0.6/192.1.cnf, 75, 192, 576
r75k3q0.6/199.5.cnf, 75, 199, 597
r75k3q0.6/1.2.cnf, 75, 1, 3
r75k3q0.6/201.1.cnf, 75, 201, 603
r75k3q0.6/37.3.cnf, 75, 37, 111
r75k3q0.6/128.3.cnf, 75, 128, 384
r75k3q0.6/113.5.cnf, 75, 113, 339
r75k3q0.6/174.1.cnf, 75, 174, 522
r75k3q0.6/211.4.cnf, 75, 211, 633
r75k3q0.6/91.2.cnf, 75, 91, 273
r75k3q0.6/164.5.cnf, 75, 164, 492
r75k3q0.6/232.1.cnf, 75, 232, 696
r75k3q0.6/58.4.cnf, 75, 58, 174
r75k3q0.6/18.2.cnf, 75, 18, 54
r75k3q0.6/200.3.cnf, 75, 200, 600
r75k3q0.6/147.2.cnf, 75, 147, 441
r75k3q0.6/78.3.cnf, 75, 78, 234
r75k3q0.6/226.2.cnf, 75, 226, 678
r75k3q0.6/185.4.cnf, 75, 185, 555
r75k3q0.6/95.1.cnf, 75, 95, 285
r75k3q0.6/207.1.cnf, 75, 207, 621
r75k3q0.6/21.2.cnf, 75, 21, 63
r75k3q0.6/196.2.cnf, 75, 196, 588
r75k3q0.6/120.5.cnf, 75, 120, 360
r75k3q0.6/1.5.cnf, 75, 1, 3
r75k3q0.6/157.5.cnf, 75, 157, 471
r75k3q0.6/7.4.cnf, 75, 7, 21
r75k3q0.6/248.3.cnf, 75, 248, 744
r75k3q0.6/171.3.cnf, 75, 171, 513
